cowcode	year	gwf_country	gwf_casename	gwf_startdate	gwf_enddate	gwf_spell	gwf_duration	gwf_fail	gwf_fail_subsregime	gwf_fail_type	gwf_fail_violent	gwf_regimetype	gwf_party	gwf_personal	gwf_military	gwf_monarch
290	1984	Poland	Poland 44-89	31dec1944	18jun1989	45	40	0	0	0	0	party-based	1	0	0	0
290	1985	Poland	Poland 44-89	31dec1944	18jun1989	45	41	0	0	0	0	party-based	1	0	0	0
290	1986	Poland	Poland 44-89	31dec1944	18jun1989	45	42	0	0	0	0	party-based	1	0	0	0
290	1987	Poland	Poland 44-89	31dec1944	18jun1989	45	43	0	0	0	0	party-based	1	0	0	0
290	1988	Poland	Poland 44-89	31dec1944	18jun1989	45	44	0	0	0	0	party-based	1	0	0	0
290	1989	Poland	Poland 44-89	31dec1944	18jun1989	45	45	1	1	2	1	party-based	1	0	0	0
310	1948	Hungary	Hungary 47-90	25feb1947	08apr1990	43	1	0	0	0	0	party-based	1	0	0	0
310	1949	Hungary	Hungary 47-90	25feb1947	08apr1990	43	2	0	0	0	0	party-based	1	0	0	0
310	1950	Hungary	Hungary 47-90	25feb1947	08apr1990	43	3	0	0	0	0	party-based	1	0	0	0
310	1951	Hungary	Hungary 47-90	25feb1947	08apr1990	43	4	0	0	0	0	party-based	1	0	0	0
310	1952	Hungary	Hungary 47-90	25feb1947	08apr1990	43	5	0	0	0	0	party-based	1	0	0	0
310	1953	Hungary	Hungary 47-90	25feb1947	08apr1990	43	6	0	0	0	0	party-based	1	0	0	0
310	1954	Hungary	Hungary 47-90	25feb1947	08apr1990	43	7	0	0	0	0	party-based	1	0	0	0
310	1955	Hungary	Hungary 47-90	25feb1947	08apr1990	43	8	0	0	0	0	party-based	1	0	0	0
310	1956	Hungary	Hungary 47-90	25feb1947	08apr1990	43	9	0	0	0	0	party-based	1	0	0	0
310	1957	Hungary	Hungary 47-90	25feb1947	08apr1990	43	10	0	0	0	0	party-based	1	0	0	0
310	1958	Hungary	Hungary 47-90	25feb1947	08apr1990	43	11	0	0	0	0	party-based	1	0	0	0
310	1959	Hungary	Hungary 47-90	25feb1947	08apr1990	43	12	0	0	0	0	party-based	1	0	0	0
310	1960	Hungary	Hungary 47-90	25feb1947	08apr1990	43	13	0	0	0	0	party-based	1	0	0	0
310	1961	Hungary	Hungary 47-90	25feb1947	08apr1990	43	14	0	0	0	0	party-based	1	0	0	0
310	1962	Hungary	Hungary 47-90	25feb1947	08apr1990	43	15	0	0	0	0	party-based	1	0	0	0
310	1963	Hungary	Hungary 47-90	25feb1947	08apr1990	43	16	0	0	0	0	party-based	1	0	0	0
310	1964	Hungary	Hungary 47-90	25feb1947	08apr1990	43	17	0	0	0	0	party-based	1	0	0	0
310	1965	Hungary	Hungary 47-90	25feb1947	08apr1990	43	18	0	0	0	0	party-based	1	0	0	0
310	1966	Hungary	Hungary 47-90	25feb1947	08apr1990	43	19	0	0	0	0	party-based	1	0	0	0
310	1967	Hungary	Hungary 47-90	25feb1947	08apr1990	43	20	0	0	0	0	party-based	1	0	0	0
310	1968	Hungary	Hungary 47-90	25feb1947	08apr1990	43	21	0	0	0	0	party-based	1	0	0	0
310	1969	Hungary	Hungary 47-90	25feb1947	08apr1990	43	22	0	0	0	0	party-based	1	0	0	0
310	1970	Hungary	Hungary 47-90	25feb1947	08apr1990	43	23	0	0	0	0	party-based	1	0	0	0
310	1971	Hungary	Hungary 47-90	25feb1947	08apr1990	43	24	0	0	0	0	party-based	1	0	0	0
310	1972	Hungary	Hungary 47-90	25feb1947	08apr1990	43	25	0	0	0	0	party-based	1	0	0	0
310	1973	Hungary	Hungary 47-90	25feb1947	08apr1990	43	26	0	0	0	0	party-based	1	0	0	0
310	1974	Hungary	Hungary 47-90	25feb1947	08apr1990	43	27	0	0	0	0	party-based	1	0	0	0
310	1975	Hungary	Hungary 47-90	25feb1947	08apr1990	43	28	0	0	0	0	party-based	1	0	0	0
310	1976	Hungary	Hungary 47-90	25feb1947	08apr1990	43	29	0	0	0	0	party-based	1	0	0	0
310	1977	Hungary	Hungary 47-90	25feb1947	08apr1990	43	30	0	0	0	0	party-based	1	0	0	0
310	1978	Hungary	Hungary 47-90	25feb1947	08apr1990	43	31	0	0	0	0	party-based	1	0	0	0
310	1979	Hungary	Hungary 47-90	25feb1947	08apr1990	43	32	0	0	0	0	party-based	1	0	0	0
310	1980	Hungary	Hungary 47-90	25feb1947	08apr1990	43	33	0	0	0	0	party-based	1	0	0	0
310	1981	Hungary	Hungary 47-90	25feb1947	08apr1990	43	34	0	0	0	0	party-based	1	0	0	0
310	1982	Hungary	Hungary 47-90	25feb1947	08apr1990	43	35	0	0	0	0	party-based	1	0	0	0
310	1983	Hungary	Hungary 47-90	25feb1947	08apr1990	43	36	0	0	0	0	party-based	1	0	0	0
310	1984	Hungary	Hungary 47-90	25feb1947	08apr1990	43	37	0	0	0	0	party-based	1	0	0	0
310	1985	Hungary	Hungary 47-90	25feb1947	08apr1990	43	38	0	0	0	0	party-based	1	0	0	0
310	1986	Hungary	Hungary 47-90	25feb1947	08apr1990	43	39	0	0	0	0	party-based	1	0	0	0
310	1987	Hungary	Hungary 47-90	25feb1947	08apr1990	43	40	0	0	0	0	party-based	1	0	0	0
310	1988	Hungary	Hungary 47-90	25feb1947	08apr1990	43	41	0	0	0	0	party-based	1	0	0	0
310	1989	Hungary	Hungary 47-90	25feb1947	08apr1990	43	42	0	0	0	0	party-based	1	0	0	0
310	1990	Hungary	Hungary 47-90	25feb1947	08apr1990	43	43	1	1	2	1	party-based	1	0	0	0
315	1949	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	1	0	0	0	0	party-based	1	0	0	0
315	1950	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	2	0	0	0	0	party-based	1	0	0	0
315	1951	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	3	0	0	0	0	party-based	1	0	0	0
315	1952	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	4	0	0	0	0	party-based	1	0	0	0
315	1953	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	5	0	0	0	0	party-based	1	0	0	0
315	1954	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	6	0	0	0	0	party-based	1	0	0	0
315	1955	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	7	0	0	0	0	party-based	1	0	0	0
315	1956	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	8	0	0	0	0	party-based	1	0	0	0
315	1957	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	9	0	0	0	0	party-based	1	0	0	0
315	1958	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	10	0	0	0	0	party-based	1	0	0	0
315	1959	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	11	0	0	0	0	party-based	1	0	0	0
315	1960	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	12	0	0	0	0	party-based	1	0	0	0
315	1961	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	13	0	0	0	0	party-based	1	0	0	0
315	1962	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	14	0	0	0	0	party-based	1	0	0	0
315	1963	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	15	0	0	0	0	party-based	1	0	0	0
315	1964	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	16	0	0	0	0	party-based	1	0	0	0
315	1965	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	17	0	0	0	0	party-based	1	0	0	0
315	1966	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	18	0	0	0	0	party-based	1	0	0	0
315	1967	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	19	0	0	0	0	party-based	1	0	0	0
315	1968	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	20	0	0	0	0	party-based	1	0	0	0
315	1969	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	21	0	0	0	0	party-based	1	0	0	0
315	1970	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	22	0	0	0	0	party-based	1	0	0	0
315	1971	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	23	0	0	0	0	party-based	1	0	0	0
315	1972	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	24	0	0	0	0	party-based	1	0	0	0
315	1973	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	25	0	0	0	0	party-based	1	0	0	0
315	1974	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	26	0	0	0	0	party-based	1	0	0	0
315	1975	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	27	0	0	0	0	party-based	1	0	0	0
315	1976	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	28	0	0	0	0	party-based	1	0	0	0
315	1977	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	29	0	0	0	0	party-based	1	0	0	0
315	1978	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	30	0	0	0	0	party-based	1	0	0	0
315	1979	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	31	0	0	0	0	party-based	1	0	0	0
315	1980	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	32	0	0	0	0	party-based	1	0	0	0
315	1981	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	33	0	0	0	0	party-based	1	0	0	0
315	1982	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	34	0	0	0	0	party-based	1	0	0	0
315	1983	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	35	0	0	0	0	party-based	1	0	0	0
315	1984	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	36	0	0	0	0	party-based	1	0	0	0
315	1985	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	37	0	0	0	0	party-based	1	0	0	0
315	1986	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	38	0	0	0	0	party-based	1	0	0	0
315	1987	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	39	0	0	0	0	party-based	1	0	0	0
315	1988	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	40	0	0	0	0	party-based	1	0	0	0
315	1989	Czechoslovakia	Czechoslovakia 48-89	25feb1948	04dec1989	41	41	1	1	4	1	party-based	1	0	0	0
339	1946	Albania	Albania 44-91	29nov1944	01jun1991	47	2	0	0	0	0	party-based	1	0	0	0
339	1947	Albania	Albania 44-91	29nov1944	01jun1991	47	3	0	0	0	0	party-based	1	0	0	0
339	1948	Albania	Albania 44-91	29nov1944	01jun1991	47	4	0	0	0	0	party-based	1	0	0	0
339	1949	Albania	Albania 44-91	29nov1944	01jun1991	47	5	0	0	0	0	party-based	1	0	0	0
339	1950	Albania	Albania 44-91	29nov1944	01jun1991	47	6	0	0	0	0	party-based	1	0	0	0
339	1951	Albania	Albania 44-91	29nov1944	01jun1991	47	7	0	0	0	0	party-based	1	0	0	0
339	1952	Albania	Albania 44-91	29nov1944	01jun1991	47	8	0	0	0	0	party-based	1	0	0	0
339	1953	Albania	Albania 44-91	29nov1944	01jun1991	47	9	0	0	0	0	party-based	1	0	0	0
339	1954	Albania	Albania 44-91	29nov1944	01jun1991	47	10	0	0	0	0	party-based	1	0	0	0
339	1955	Albania	Albania 44-91	29nov1944	01jun1991	47	11	0	0	0	0	party-based	1	0	0	0
339	1956	Albania	Albania 44-91	29nov1944	01jun1991	47	12	0	0	0	0	party-based	1	0	0	0
339	1957	Albania	Albania 44-91	29nov1944	01jun1991	47	13	0	0	0	0	party-based	1	0	0	0
339	1958	Albania	Albania 44-91	29nov1944	01jun1991	47	14	0	0	0	0	party-based	1	0	0	0
339	1959	Albania	Albania 44-91	29nov1944	01jun1991	47	15	0	0	0	0	party-based	1	0	0	0
339	1960	Albania	Albania 44-91	29nov1944	01jun1991	47	16	0	0	0	0	party-based	1	0	0	0
339	1961	Albania	Albania 44-91	29nov1944	01jun1991	47	17	0	0	0	0	party-based	1	0	0	0
339	1962	Albania	Albania 44-91	29nov1944	01jun1991	47	18	0	0	0	0	party-based	1	0	0	0
339	1963	Albania	Albania 44-91	29nov1944	01jun1991	47	19	0	0	0	0	party-based	1	0	0	0
339	1964	Albania	Albania 44-91	29nov1944	01jun1991	47	20	0	0	0	0	party-based	1	0	0	0
339	1965	Albania	Albania 44-91	29nov1944	01jun1991	47	21	0	0	0	0	party-based	1	0	0	0
339	1966	Albania	Albania 44-91	29nov1944	01jun1991	47	22	0	0	0	0	party-based	1	0	0	0
339	1967	Albania	Albania 44-91	29nov1944	01jun1991	47	23	0	0	0	0	party-based	1	0	0	0
339	1968	Albania	Albania 44-91	29nov1944	01jun1991	47	24	0	0	0	0	party-based	1	0	0	0
339	1969	Albania	Albania 44-91	29nov1944	01jun1991	47	25	0	0	0	0	party-based	1	0	0	0
339	1970	Albania	Albania 44-91	29nov1944	01jun1991	47	26	0	0	0	0	party-based	1	0	0	0
339	1971	Albania	Albania 44-91	29nov1944	01jun1991	47	27	0	0	0	0	party-based	1	0	0	0
339	1972	Albania	Albania 44-91	29nov1944	01jun1991	47	28	0	0	0	0	party-based	1	0	0	0
339	1973	Albania	Albania 44-91	29nov1944	01jun1991	47	29	0	0	0	0	party-based	1	0	0	0
339	1974	Albania	Albania 44-91	29nov1944	01jun1991	47	30	0	0	0	0	party-based	1	0	0	0
339	1975	Albania	Albania 44-91	29nov1944	01jun1991	47	31	0	0	0	0	party-based	1	0	0	0
339	1976	Albania	Albania 44-91	29nov1944	01jun1991	47	32	0	0	0	0	party-based	1	0	0	0
339	1977	Albania	Albania 44-91	29nov1944	01jun1991	47	33	0	0	0	0	party-based	1	0	0	0
339	1978	Albania	Albania 44-91	29nov1944	01jun1991	47	34	0	0	0	0	party-based	1	0	0	0
339	1979	Albania	Albania 44-91	29nov1944	01jun1991	47	35	0	0	0	0	party-based	1	0	0	0
339	1980	Albania	Albania 44-91	29nov1944	01jun1991	47	36	0	0	0	0	party-based	1	0	0	0
339	1981	Albania	Albania 44-91	29nov1944	01jun1991	47	37	0	0	0	0	party-based	1	0	0	0
339	1982	Albania	Albania 44-91	29nov1944	01jun1991	47	38	0	0	0	0	party-based	1	0	0	0
339	1983	Albania	Albania 44-91	29nov1944	01jun1991	47	39	0	0	0	0	party-based	1	0	0	0
339	1984	Albania	Albania 44-91	29nov1944	01jun1991	47	40	0	0	0	0	party-based	1	0	0	0
339	1985	Albania	Albania 44-91	29nov1944	01jun1991	47	41	0	0	0	0	party-based	1	0	0	0
339	1986	Albania	Albania 44-91	29nov1944	01jun1991	47	42	0	0	0	0	party-based	1	0	0	0
339	1987	Albania	Albania 44-91	29nov1944	01jun1991	47	43	0	0	0	0	party-based	1	0	0	0
339	1988	Albania	Albania 44-91	29nov1944	01jun1991	47	44	0	0	0	0	party-based	1	0	0	0
339	1989	Albania	Albania 44-91	29nov1944	01jun1991	47	45	0	0	0	0	party-based	1	0	0	0
339	1990	Albania	Albania 44-91	29nov1944	01jun1991	47	46	0	0	0	0	party-based	1	0	0	0
339	1991	Albania	Albania 44-91	29nov1944	01jun1991	47	47	1	1	4	2	party-based	1	0	0	0
345	1946	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	1	0	0	0	0	party-based	1	0	0	0
345	1947	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	2	0	0	0	0	party-based	1	0	0	0
345	1948	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	3	0	0	0	0	party-based	1	0	0	0
345	1949	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	4	0	0	0	0	party-based	1	0	0	0
345	1950	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	5	0	0	0	0	party-based	1	0	0	0
345	1951	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	6	0	0	0	0	party-based	1	0	0	0
345	1952	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	7	0	0	0	0	party-based	1	0	0	0
345	1953	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	8	0	0	0	0	party-based	1	0	0	0
345	1954	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	9	0	0	0	0	party-based	1	0	0	0
345	1955	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	10	0	0	0	0	party-based	1	0	0	0
345	1956	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	11	0	0	0	0	party-based	1	0	0	0
345	1957	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	12	0	0	0	0	party-based	1	0	0	0
345	1958	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	13	0	0	0	0	party-based	1	0	0	0
345	1959	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	14	0	0	0	0	party-based	1	0	0	0
345	1960	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	15	0	0	0	0	party-based	1	0	0	0
345	1961	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	16	0	0	0	0	party-based	1	0	0	0
345	1962	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	17	0	0	0	0	party-based	1	0	0	0
345	1963	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	18	0	0	0	0	party-based	1	0	0	0
345	1964	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	19	0	0	0	0	party-based	1	0	0	0
345	1965	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	20	0	0	0	0	party-based	1	0	0	0
345	1966	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	21	0	0	0	0	party-based	1	0	0	0
345	1967	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	22	0	0	0	0	party-based	1	0	0	0
345	1968	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	23	0	0	0	0	party-based	1	0	0	0
345	1969	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	24	0	0	0	0	party-based	1	0	0	0
345	1970	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	25	0	0	0	0	party-based	1	0	0	0
345	1971	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	26	0	0	0	0	party-based	1	0	0	0
345	1972	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	27	0	0	0	0	party-based	1	0	0	0
345	1973	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	28	0	0	0	0	party-based	1	0	0	0
345	1974	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	29	0	0	0	0	party-based	1	0	0	0
345	1975	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	30	0	0	0	0	party-based	1	0	0	0
345	1976	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	31	0	0	0	0	party-based	1	0	0	0
345	1977	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	32	0	0	0	0	party-based	1	0	0	0
345	1978	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	33	0	0	0	0	party-based	1	0	0	0
345	1979	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	34	0	0	0	0	party-based	1	0	0	0
345	1980	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	35	0	0	0	0	party-based	1	0	0	0
345	1981	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	36	0	0	0	0	party-based	1	0	0	0
345	1982	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	37	0	0	0	0	party-based	1	0	0	0
345	1983	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	38	0	0	0	0	party-based	1	0	0	0
345	1984	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	39	0	0	0	0	party-based	1	0	0	0
345	1985	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	40	0	0	0	0	party-based	1	0	0	0
345	1986	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	41	0	0	0	0	party-based	1	0	0	0
345	1987	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	42	0	0	0	0	party-based	1	0	0	0
345	1988	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	43	0	0	0	0	party-based	1	0	0	0
345	1989	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	44	0	0	0	0	party-based	1	0	0	0
345	1990	Yugoslavia	Yugoslavia 45-90	07mar1945	20jan1990	45	45	1	3	9	4	party-based	1	0	0	0
345	1992	Serbia	Serbia 91-00	25jun1991	05oct2000	9	1	0	0	0	0	party-personal	1	0	0	0
345	1993	Serbia	Serbia 91-00	25jun1991	05oct2000	9	2	0	0	0	0	party-personal	1	0	0	0
345	1994	Serbia	Serbia 91-00	25jun1991	05oct2000	9	3	0	0	0	0	party-personal	1	0	0	0
345	1995	Serbia	Serbia 91-00	25jun1991	05oct2000	9	4	0	0	0	0	party-personal	1	0	0	0
345	1996	Serbia	Serbia 91-00	25jun1991	05oct2000	9	5	0	0	0	0	party-personal	1	0	0	0
345	1997	Serbia	Serbia 91-00	25jun1991	05oct2000	9	6	0	0	0	0	party-personal	1	0	0	0
345	1998	Serbia	Serbia 91-00	25jun1991	05oct2000	9	7	0	0	0	0	party-personal	1	0	0	0
345	1999	Serbia	Serbia 91-00	25jun1991	05oct2000	9	8	0	0	0	0	party-personal	1	0	0	0
345	2000	Serbia	Serbia 91-00	25jun1991	05oct2000	9	9	1	1	4	2	party-personal	1	0	0	0
350	1968	Greece	Greece 67-74	21apr1967	23jul1974	7	1	0	0	0	0	military	0	0	1	0
350	1969	Greece	Greece 67-74	21apr1967	23jul1974	7	2	0	0	0	0	military	0	0	1	0
350	1970	Greece	Greece 67-74	21apr1967	23jul1974	7	3	0	0	0	0	military	0	0	1	0
350	1971	Greece	Greece 67-74	21apr1967	23jul1974	7	4	0	0	0	0	military	0	0	1	0
350	1972	Greece	Greece 67-74	21apr1967	23jul1974	7	5	0	0	0	0	military	0	0	1	0
350	1973	Greece	Greece 67-74	21apr1967	23jul1974	7	6	0	0	0	0	military	0	0	1	0
350	1974	Greece	Greece 67-74	21apr1967	23jul1974	7	7	1	1	3	1	military	0	0	1	0
355	1946	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	2	0	0	0	0	party-based	1	0	0	0
355	1947	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	3	0	0	0	0	party-based	1	0	0	0
355	1948	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	4	0	0	0	0	party-based	1	0	0	0
355	1949	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	5	0	0	0	0	party-based	1	0	0	0
355	1950	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	6	0	0	0	0	party-based	1	0	0	0
355	1951	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	7	0	0	0	0	party-based	1	0	0	0
355	1952	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	8	0	0	0	0	party-based	1	0	0	0
355	1953	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	9	0	0	0	0	party-based	1	0	0	0
355	1954	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	10	0	0	0	0	party-based	1	0	0	0
355	1955	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	11	0	0	0	0	party-based	1	0	0	0
355	1956	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	12	0	0	0	0	party-based	1	0	0	0
355	1957	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	13	0	0	0	0	party-based	1	0	0	0
355	1958	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	14	0	0	0	0	party-based	1	0	0	0
355	1959	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	15	0	0	0	0	party-based	1	0	0	0
355	1960	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	16	0	0	0	0	party-based	1	0	0	0
355	1961	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	17	0	0	0	0	party-based	1	0	0	0
355	1962	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	18	0	0	0	0	party-based	1	0	0	0
355	1963	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	19	0	0	0	0	party-based	1	0	0	0
355	1964	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	20	0	0	0	0	party-based	1	0	0	0
355	1965	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	21	0	0	0	0	party-based	1	0	0	0
355	1966	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	22	0	0	0	0	party-based	1	0	0	0
355	1967	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	23	0	0	0	0	party-based	1	0	0	0
355	1968	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	24	0	0	0	0	party-based	1	0	0	0
355	1969	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	25	0	0	0	0	party-based	1	0	0	0
355	1970	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	26	0	0	0	0	party-based	1	0	0	0
355	1971	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	27	0	0	0	0	party-based	1	0	0	0
355	1972	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	28	0	0	0	0	party-based	1	0	0	0
355	1973	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	29	0	0	0	0	party-based	1	0	0	0
355	1974	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	30	0	0	0	0	party-based	1	0	0	0
355	1975	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	31	0	0	0	0	party-based	1	0	0	0
355	1976	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	32	0	0	0	0	party-based	1	0	0	0
355	1977	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	33	0	0	0	0	party-based	1	0	0	0
355	1978	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	34	0	0	0	0	party-based	1	0	0	0
355	1979	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	35	0	0	0	0	party-based	1	0	0	0
355	1980	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	36	0	0	0	0	party-based	1	0	0	0
355	1981	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	37	0	0	0	0	party-based	1	0	0	0
355	1982	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	38	0	0	0	0	party-based	1	0	0	0
355	1983	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	39	0	0	0	0	party-based	1	0	0	0
355	1984	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	40	0	0	0	0	party-based	1	0	0	0
355	1985	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	41	0	0	0	0	party-based	1	0	0	0
355	1986	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	42	0	0	0	0	party-based	1	0	0	0
355	1987	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	43	0	0	0	0	party-based	1	0	0	0
355	1988	Bulgaria	Bulgaria 44-90	09sep1944	01aug1990	46	44	0	0	0	0	party-based	1	0	0	0
